F0,F1,F2,F3
3.634653459530234887e-03,-4.452545820845112412e-01,3.633608795052458706e-01,3.000000000000000000e+00
-3.665344196763242052e-02,-3.480777964890907628e-01,2.776165795869698361e-01,3.000000000000000000e+00
6.275686852692838325e-02,-4.158675018539449431e-01,8.456506695782821381e-02,3.000000000000000000e+00
1.119203573743574320e-01,-5.234059138052775673e-01,1.666151864743328492e-01,3.000000000000000000e+00
-6.765529521613701525e-02,-5.160868660105633055e-01,8.251457961497458971e-02,3.000000000000000000e+00
2.911452636188797960e-03,-5.301300630153775728e-01,1.467221150270881513e-01,3.000000000000000000e+00
6.555026937058130998e-02,-4.407847740839074269e-01,2.848553056644337333e-01,3.000000000000000000e+00
-1.292457357559242404e-01,-3.649870802834790373e-01,2.574215281910623432e-01,3.000000000000000000e+00
-6.243080626979874426e-02,-4.643122433110674629e-01,1.504493101330476035e-01,3.000000000000000000e+00
-4.099489234414485650e-02,-4.106222966294780230e-01,5.944330404827534442e-02,3.000000000000000000e+00
-5.618852402049387407e-02,-5.120054294410750773e-01,1.100471859271269920e-01,3.000000000000000000e+00
7.123114738459843109e-02,-3.975272491537167885e-01,7.709581771861891142e-02,3.000000000000000000e+00
8.005576214713533423e-02,-4.681373280996147801e-01,1.014897468896743676e-01,3.000000000000000000e+00
-9.991318334722867900e-02,-5.319115775285467862e-01,1.520951850489137558e-01,3.000000000000000000e+00
1.630063263198348877e-02,-3.675678353966019829e-01,7.739155950999018763e-02,3.000000000000000000e+00
9.802375429283796682e-02,-3.327845882287590040e-01,2.088259084892186979e-01,3.000000000000000000e+00
-1.921381233556719026e-01,-4.696939252035221002e-01,1.920114416843656246e-01,3.000000000000000000e+00
3.413488519154889156e-02,-3.974707423294676079e-01,1.460134566721630889e-01,3.000000000000000000e+00
-9.677857889301970384e-02,-4.762411989499178988e-01,2.295405807022243838e-01,3.000000000000000000e+00
-8.827909914157772153e-03,-3.995701645021738635e-01,1.768382374498288223e-01,3.000000000000000000e+00
3.040280061925855482e-02,-5.084674665146668993e-01,2.043575004244476689e-01,3.000000000000000000e+00
-1.398932853184660097e-01,-4.870172149567285058e-01,2.250326357877625860e-01,3.000000000000000000e+00
-5.002764702847880413e-02,-3.147207350663546732e-01,1.801638092191600593e-01,3.000000000000000000e+00
1.093597630985447544e-01,-5.086449351207387171e-01,2.299156798436218785e-01,3.000000000000000000e+00
-3.994016917637545350e-03,-5.040660151805294031e-01,6.800417955337009768e-02,3.000000000000000000e+00
-4.984993921197391348e-02,-4.960541775271523068e-01,1.790621867687190727e-01,3.000000000000000000e+00
-6.400113413943994689e-02,-4.801791419266133731e-01,9.179964795463478600e-02,3.000000000000000000e+00
-9.479562142089378862e-03,-4.740593743097437640e-01,2.158159875592895460e-01,3.000000000000000000e+00
-6.638684925934944248e-02,-4.996647813782549852e-01,3.548475135306009554e-01,3.000000000000000000e+00
-4.069879497644444954e-02,-5.648780131729899123e-01,1.937425628010295831e-01,3.000000000000000000e+00
-6.293435736378741319e-02,-6.328950426596265944e-01,1.218472883063701773e-01,3.000000000000000000e+00
-1.764493747711210619e-02,-4.193788804980376206e-01,1.619966834664212096e-01,3.000000000000000000e+00
-3.755479029896521825e-03,-5.878046624591587443e-01,1.415240573252804501e-01,3.000000000000000000e+00
-1.143344358990562165e-01,-4.683289501547980849e-01,1.201835920917033868e-01,3.000000000000000000e+00
-8.785516684836360002e-02,-3.928350688016016834e-01,2.122898659793474307e-01,3.000000000000000000e+00
-3.405388025122463302e-02,-4.338113755770074409e-01,1.652128318024286835e-01,3.000000000000000000e+00
3.861644274323638992e-02,-4.404704751931995954e-01,1.347163835199188531e-01,3.000000000000000000e+00
7.170800561944801199e-02,-3.223342438275669242e-01,1.895779799919732334e-01,3.000000000000000000e+00
-6.048483571623413518e-02,-5.429447795869450921e-01,2.749374685143729513e-01,3.000000000000000000e+00
-1.734430775079930792e-02,-3.766415796547299966e-01,2.123393765731178828e-01,3.000000000000000000e+00
3.614065093991580824e-02,-4.444132479536379021e-01,1.514434270281640738e-01,3.000000000000000000e+00
-3.610419882498085153e-02,-3.588956342060350413e-01,4.895323571263526796e-02,3.000000000000000000e+00
-1.031627808834777726e-01,-5.344124972505945870e-01,2.185770295041394862e-01,3.000000000000000000e+00
-8.912387756865700061e-02,-4.575481202585129914e-01,2.493432191555168265e-01,3.000000000000000000e+00
-1.484645311324612749e-01,-5.375650837521809278e-01,2.129526102351724792e-01,3.000000000000000000e+00
-1.005801361861143745e-01,-5.982246138605418206e-01,2.623300884226256735e-02,3.000000000000000000e+00
-8.238177896886805796e-02,-5.338106307336709655e-01,1.993142027307772679e-01,3.000000000000000000e+00
-9.558445459967787605e-02,-5.221407439765699543e-01,2.952300022314569561e-01,3.000000000000000000e+00
-8.467652614851230164e-02,-5.201284320689053553e-01,2.912712395716168245e-01,3.000000000000000000e+00
-7.669656526481982706e-02,-4.740541099927821911e-01,2.477289596151914242e-01,3.000000000000000000e+00
-1.837637793373391171e-01,-5.241009859667817850e-01,2.195881914314806449e-01,3.000000000000000000e+00
-1.743546313051812929e-02,-4.667494645583177282e-01,1.722056149304472816e-01,3.000000000000000000e+00
-7.732346383997404371e-02,-4.860194913899463232e-01,6.158197835900279526e-02,3.000000000000000000e+00
-7.813981391684002298e-03,-4.654397152280103644e-01,1.390965885272591185e-01,3.000000000000000000e+00
-1.690755077930466699e-01,-5.053815742458235283e-01,2.212619587714100833e-01,3.000000000000000000e+00
6.333558510139955522e-02,-4.631447469885960899e-01,5.960480810121784878e-02,3.000000000000000000e+00
-9.246080803187957387e-02,-3.360057087134972198e-01,1.599980748647013840e-01,3.000000000000000000e+00
-1.018574488622369933e-01,-3.141929632235774816e-01,1.099686893432108015e-01,3.000000000000000000e+00
7.991035740798829723e-02,-5.196147591488564643e-01,1.784301416079940583e-01,3.000000000000000000e+00
-2.086577330125851670e-01,-4.226502727712979635e-01,1.361037436005076984e-01,3.000000000000000000e+00
-3.467906300060896729e-02,-3.976798431296080794e-01,2.777713061287591656e-01,3.000000000000000000e+00
-7.690485954054911144e-02,-5.464172903961236338e-01,1.708944253455871309e-01,3.000000000000000000e+00
-6.611235423182344750e-02,-5.025838028377836997e-01,1.847494369387217839e-01,3.000000000000000000e+00
-7.048142075851224209e-02,-4.273434299875208398e-01,2.472727873749212268e-01,3.000000000000000000e+00
-1.145536363841661159e-01,-3.430716785855701390e-01,1.806701672702255845e-01,3.000000000000000000e+00
7.434715138670006107e-02,-4.881905276424248763e-01,2.203054832500899451e-01,3.000000000000000000e+00
-3.741950268964823467e-03,-5.653590683385076865e-01,1.864850673851538854e-01,3.000000000000000000e+00
-1.179037124626857447e-01,-4.672771675554431847e-01,1.178405001893204629e-01,3.000000000000000000e+00
-3.273225772282527257e-02,-4.456420942164199817e-01,2.081775507346256271e-01,3.000000000000000000e+00
-1.032460691989624951e-02,-3.856068485449315464e-01,1.930241828787843394e-01,3.000000000000000000e+00
3.910290524401985324e-02,-4.414302937316643138e-01,1.302879482603765682e-01,3.000000000000000000e+00
-7.386363660041062040e-02,-4.164590613771839145e-01,2.170059312394942430e-02,3.000000000000000000e+00
-1.585921529766282922e-01,-4.852433071190489500e-01,1.407049696450729526e-01,3.000000000000000000e+00
4.081884269253137631e-01,-5.264958716969067032e-01,2.781914640099489855e-01,4.000000000000000000e+00
4.354711343685856439e-01,-6.291643323142342981e-01,2.876633204208449146e-01,4.000000000000000000e+00
4.604099642450381058e-01,-6.028856640204234285e-01,2.412064962880152708e-01,4.000000000000000000e+00
3.246068692125432809e-01,-5.581553294017337352e-01,3.953376614060372107e-01,4.000000000000000000e+00
3.684982412010293640e-01,-5.413834276965767689e-01,1.682304808201577073e-01,4.000000000000000000e+00
5.288240802375723248e-01,-6.766825935058375929e-01,3.170069708638022510e-01,4.000000000000000000e+00
3.757341476204217323e-01,-5.325272784636243539e-01,3.790108599933489364e-01,4.000000000000000000e+00
4.436445508287104600e-01,-5.582734064464125456e-01,2.972875646792770277e-01,4.000000000000000000e+00
2.565767178043084629e-01,-7.478925814331696120e-01,1.198473746692689523e-01,4.000000000000000000e+00
4.411714533027084051e-01,-5.952613226206038277e-01,3.745166143256033475e-01,4.000000000000000000e+00
3.579917899269423609e-01,-3.718620819935463673e-01,4.653307838912089656e-01,4.000000000000000000e+00
3.102536099057289776e-01,-5.901576211672097116e-01,2.697425553260178188e-01,4.000000000000000000e+00
3.822587424503480213e-01,-5.921394115791008828e-01,3.217602785593061676e-01,4.000000000000000000e+00
3.646575470486306259e-01,-8.025861900428024054e-01,3.150177432248137954e-01,4.000000000000000000e+00
5.200259108764123672e-01,-6.808223620142623833e-01,4.526386385768325638e-01,4.000000000000000000e+00
4.195902357240375302e-01,-7.026318266998197171e-01,2.931772223805587663e-01,4.000000000000000000e+00
3.920112014237391307e-01,-5.053869126745929030e-01,2.486361414424642091e-01,4.000000000000000000e+00
4.539664054635668133e-01,-6.155860201003905408e-01,3.172243375814377542e-01,4.000000000000000000e+00
4.242021533498634978e-01,-5.285403389782959982e-01,2.655873572925251946e-01,4.000000000000000000e+00
4.093337837529498202e-01,-6.356628330098734736e-01,2.526171362418112576e-01,4.000000000000000000e+00
3.832599581836485525e-01,-6.304916232704420587e-01,2.893080787757615346e-01,4.000000000000000000e+00
3.875291659735237704e-01,-4.471777981981234773e-01,3.534964096775537468e-01,4.000000000000000000e+00
4.133967532392669453e-01,-6.125400592777235920e-01,3.299018753969782947e-01,4.000000000000000000e+00
4.831061590621842927e-01,-6.789463768254579978e-01,2.503655983147624609e-01,4.000000000000000000e+00
3.610036541934181220e-01,-5.103622784741733698e-01,3.832090203180390509e-01,4.000000000000000000e+00
2.991487439548980998e-01,-5.281649731323989627e-01,3.011474679647725416e-01,4.000000000000000000e+00
3.878941128152855744e-01,-5.313093775408508357e-01,2.593557044905264730e-01,4.000000000000000000e+00
3.343523990906605570e-01,-6.531660834994934550e-01,2.083591132048818184e-01,4.000000000000000000e+00
3.538091232659982266e-01,-4.302062576521506476e-01,2.120129481398794202e-01,4.000000000000000000e+00
3.748788092162815277e-01,-5.775381477698751098e-01,3.166367005557885195e-01,4.000000000000000000e+00
3.451894940344198415e-01,-6.691342075911078657e-01,3.315418097606268599e-01,4.000000000000000000e+00
4.926690008912466556e-01,-7.530506522708830808e-01,2.673337607130727434e-01,4.000000000000000000e+00
4.603413056268029768e-01,-5.272167607165941794e-01,3.521140694650562453e-01,4.000000000000000000e+00
3.249590172584695402e-01,-6.392352058721731956e-01,3.849074124578609202e-01,4.000000000000000000e+00
5.354705552478962183e-01,-5.937647703488875273e-01,3.314747645701081602e-01,4.000000000000000000e+00
4.269323798289085814e-01,-5.943861539010564243e-01,3.312926184439444754e-01,4.000000000000000000e+00
3.385841816780594815e-01,-5.575397260889791706e-01,4.056600483012757219e-01,4.000000000000000000e+00
3.207032438036749866e-01,-5.073421489699745379e-01,3.109601602082943672e-01,4.000000000000000000e+00
3.370285242146309201e-01,-5.485954102290165890e-01,3.360618951935055998e-01,4.000000000000000000e+00
4.200959267943044639e-01,-7.040114301622945048e-01,4.607986799170297187e-01,4.000000000000000000e+00
5.241524000667374672e-01,-5.092297108721360877e-01,2.098852627200160359e-01,4.000000000000000000e+00
3.318401462585824913e-01,-6.725713045597661033e-01,3.049979172922696602e-01,4.000000000000000000e+00
4.874594383717248958e-01,-7.129538260588120790e-01,3.477844346181794277e-01,4.000000000000000000e+00
4.283098748694082469e-01,-5.256405766440941374e-01,3.918578069423586108e-01,4.000000000000000000e+00
4.709248490223079675e-01,-5.746936765352623766e-01,3.250463849154679452e-01,4.000000000000000000e+00
2.586284268029827027e-01,-7.243533621410050971e-01,2.964575244784258268e-01,4.000000000000000000e+00
2.955580885592439255e-01,-4.294533801110482774e-01,2.348623923074356079e-01,4.000000000000000000e+00
4.336921979341289979e-01,-6.505006887970417040e-01,3.660943640227242168e-01,4.000000000000000000e+00
4.387062792141511181e-01,-7.030596918467053591e-01,4.442195912931253821e-01,4.000000000000000000e+00
3.467773468960161920e-01,-6.231969089956868046e-01,3.687376553718937910e-01,4.000000000000000000e+00
4.455849653679875844e-01,-6.175433571101631713e-01,3.970738171696897578e-01,4.000000000000000000e+00
3.474320424731393020e-01,-5.769054655242294993e-01,3.628860838391034793e-01,4.000000000000000000e+00
4.061149229611463740e-01,-4.513536594502632893e-01,2.736627365015519286e-01,4.000000000000000000e+00
4.319168796210686723e-01,-6.306437335302786940e-01,3.364659003546826566e-01,4.000000000000000000e+00
4.708713571277072241e-01,-6.426954976776707573e-01,3.423243922055058119e-01,4.000000000000000000e+00
3.809630306983341486e-01,-4.823053020948335767e-01,2.846139559249727946e-01,4.000000000000000000e+00
3.797109330217867118e-01,-6.083152591065764669e-01,3.167053698446264387e-01,4.000000000000000000e+00
4.247509547152455434e-01,-7.434707175538139978e-01,3.194930721770470328e-01,4.000000000000000000e+00
3.373504957368073653e-01,-5.995996188236545343e-01,3.044774551838478893e-01,4.000000000000000000e+00
3.853245948856929837e-01,-7.114239291634651963e-01,3.603260230487165816e-01,4.000000000000000000e+00
4.806213976330661608e-01,-5.676215594277361776e-01,2.189237597764900900e-01,4.000000000000000000e+00
3.905437739939549568e-01,-5.094662888931205114e-01,2.291533361508554800e-01,4.000000000000000000e+00
4.662290032048361232e-01,-6.549998652092923201e-01,3.052878163299226344e-01,4.000000000000000000e+00
3.334576737363818544e-01,-6.886725057211662282e-01,3.223028737983690828e-01,4.000000000000000000e+00
3.347810650259047116e-01,-5.401615182839302198e-01,3.070777487618244206e-01,4.000000000000000000e+00
4.518392476126938950e-01,-6.755129546153318953e-01,2.975395109606385757e-01,4.000000000000000000e+00
3.514388354582898000e-01,-6.226892337473495243e-01,3.640092410762717501e-01,4.000000000000000000e+00
3.494692154990619581e-01,-5.448921107308536405e-01,3.687889160967460778e-01,4.000000000000000000e+00
4.197010732021938528e-01,-6.916626170307783594e-01,3.702109734106318606e-01,4.000000000000000000e+00
3.234483339818318703e-01,-7.616154029778742229e-01,3.634145773932243584e-01,4.000000000000000000e+00
3.819098027219640090e-01,-6.416526382384247773e-01,3.487116650393919937e-01,4.000000000000000000e+00
3.564389073221056470e-01,-4.767856145458237993e-01,4.100749980690691077e-01,4.000000000000000000e+00
4.366435890621144233e-01,-5.817363636849643971e-01,3.128372642471453080e-01,4.000000000000000000e+00
4.207670260448870825e-01,-6.213398466078851046e-01,3.410302394066100362e-01,4.000000000000000000e+00
3.276856022733857787e-01,-7.667920635254874551e-01,2.255232280062471895e-01,4.000000000000000000e+00
3.664939446366221598e-01,-6.659113945307821858e-01,2.450822639250466450e-01,4.000000000000000000e+00
4.569027031439364950e-01,-6.191844698894395371e-01,3.888267594051086906e-01,4.000000000000000000e+00
3.906572339051614939e-01,-5.628915367292061100e-01,3.901776978267055829e-01,4.000000000000000000e+00
4.065670551040092007e-01,-6.489961225656964983e-01,2.883626091664853730e-01,4.000000000000000000e+00
3.499894180763410412e-01,-4.713149663815738299e-01,3.058910970370915527e-01,4.000000000000000000e+00
4.784876176265968617e-01,-6.414423217021992807e-01,3.127379195915019894e-01,4.000000000000000000e+00
4.542456446645786183e-01,-6.318201309277262645e-01,3.479530298179026038e-01,4.000000000000000000e+00
4.416062767433460157e-01,-6.849915016225273101e-01,3.475686186395176014e-01,4.000000000000000000e+00
2.609658668005958582e-01,-5.840053650586040090e-01,3.525178510471340676e-01,4.000000000000000000e+00
3.044109095603952375e-01,-6.766241325608109980e-01,5.112616796554431131e-01,4.000000000000000000e+00
3.647064459413469906e-01,-7.305757577465595842e-01,4.092478382173172502e-01,4.000000000000000000e+00
5.144821838918636203e-01,-6.239260027464345049e-01,4.127874399669997918e-01,4.000000000000000000e+00
5.896390679780361133e-01,-6.454585211114167720e-01,4.224644077015553001e-01,4.000000000000000000e+00
3.414653129999632442e-01,-6.621218897618644794e-01,2.917273707789173609e-01,4.000000000000000000e+00
4.910909486640005484e-01,-7.438036715872077265e-01,4.038559914963002484e-01,4.000000000000000000e+00
4.841808938175465316e-01,-7.145621621888548214e-01,4.276659758545278134e-01,4.000000000000000000e+00
5.180476175283511564e-01,-5.613618993500766319e-01,4.542164488150451929e-01,4.000000000000000000e+00
2.948217077810210696e-01,-6.570753609324090361e-01,3.647352304782542354e-01,4.000000000000000000e+00
4.670459835561838191e-01,-6.543729583815400819e-01,2.587985632845333228e-01,4.000000000000000000e+00
3.453825619741177078e-01,-6.086183804535111319e-01,4.438502748802533038e-01,4.000000000000000000e+00
4.701038429912737793e-01,-6.350972579285010244e-01,3.552346205755886333e-01,4.000000000000000000e+00
3.498857332180353996e-01,-7.557497615628885335e-01,2.822336572612090255e-01,4.000000000000000000e+00
4.288218687623036041e-01,-6.066387170314787580e-01,3.216599829631988650e-01,4.000000000000000000e+00
3.117993773861617024e-01,-7.175838571751429473e-01,2.552898742891581141e-01,4.000000000000000000e+00
4.286597188153067339e-01,-6.312481995412566604e-01,3.142320529417000352e-01,4.000000000000000000e+00
4.098830395794673676e-01,-6.797704564868592980e-01,1.922678760365051365e-01,4.000000000000000000e+00
3.209674679137858311e-01,-6.032301547091031280e-01,3.327068143044819570e-01,4.000000000000000000e+00
4.447248505997173362e-01,-5.457156546884379678e-01,3.479396396113203505e-01,4.000000000000000000e+00
2.438660332796842301e-01,-4.636728164941504859e-01,2.332681552423832572e-01,4.000000000000000000e+00
4.496982098935864980e-01,-6.653511027746630280e-01,2.718030978275211562e-01,4.000000000000000000e+00
3.813621292771753879e-01,-6.181153791877416204e-01,2.156220962317728640e-01,4.000000000000000000e+00
3.471875546281767422e-01,-4.886008110887934963e-01,4.168421636979415257e-01,4.000000000000000000e+00
4.481394200288928431e-01,-7.335564954527441506e-01,2.590867275957369764e-01,4.000000000000000000e+00
3.460188914411913563e-01,-6.135219841583108291e-01,3.567678299072236103e-01,4.000000000000000000e+00
2.869709764651606765e-01,-7.729522106667828796e-01,3.136275647100459363e-01,4.000000000000000000e+00
3.921703756171045496e-01,-7.901089402134091610e-01,4.566108118296929863e-01,4.000000000000000000e+00
3.568514189445219364e-01,-6.511628113555328889e-01,2.126789932904280533e-01,4.000000000000000000e+00
5.018804804846324075e-01,-6.403838989317708341e-01,3.643627254660641857e-01,4.000000000000000000e+00
4.264096749443112566e-01,-7.428044020430513150e-01,2.080030506159613601e-01,4.000000000000000000e+00
3.639239939594134388e-01,-6.186905379475178268e-01,3.665028625485574065e-01,4.000000000000000000e+00
3.506632249694081049e-01,-6.713002587708694069e-01,2.547915948778630701e-01,4.000000000000000000e+00
3.838643609920643351e-01,-5.994511391532866273e-01,3.706669490478975426e-01,4.000000000000000000e+00
4.689008085638636247e-01,-5.894534523303947005e-01,3.264908586691311343e-01,4.000000000000000000e+00
5.041281923128532183e-01,-6.140080980452584658e-01,3.988273064488742636e-01,4.000000000000000000e+00
4.672926651997961200e-01,-6.042145568520139731e-01,3.817863393209084411e-01,4.000000000000000000e+00
3.592939119951783500e-01,-6.883545668137620588e-01,2.738701404330530220e-01,4.000000000000000000e+00
3.192180804866890931e-01,-6.743730043173246091e-01,2.772557011629817603e-01,4.000000000000000000e+00
3.032059550731551756e-01,-5.628655728561338112e-01,3.232445383520038407e-01,4.000000000000000000e+00
4.957979140620918934e-01,-6.939220597558523052e-01,3.879156243149028960e-01,4.000000000000000000e+00
4.583908282233885023e-01,-8.391092590884073887e-01,3.039738355262198155e-01,4.000000000000000000e+00
5.458627338905865933e-01,-7.711317035311417989e-01,4.740572174560410135e-01,4.000000000000000000e+00
3.925606454750232288e-01,-5.870058156570894248e-01,3.619431667770663386e-01,4.000000000000000000e+00
4.503053779369981524e-01,-5.901494730453621385e-01,3.340790659822120978e-01,4.000000000000000000e+00
3.849450949025761126e-01,-5.514233561795155447e-01,3.567301655263997451e-01,4.000000000000000000e+00
4.050873613274322826e-01,-6.976280313997356153e-01,2.976791440701894720e-01,4.000000000000000000e+00
3.724934835874111339e-01,-5.696562406035344805e-01,2.385364565214841692e-01,4.000000000000000000e+00
2.936729501826480515e-01,-6.826095086704446757e-01,3.010377570505309852e-01,4.000000000000000000e+00
3.162049100131252288e-01,-5.405368438348236992e-01,4.058741724639157722e-01,4.000000000000000000e+00
4.550188720331401204e-01,-5.991456103522666554e-01,2.733236447492558008e-01,4.000000000000000000e+00
4.363776013363326878e-01,-7.391356575443046584e-01,3.726023932110806847e-01,4.000000000000000000e+00
4.293756304629682274e-01,-4.879292792501911946e-01,3.012661907645988180e-01,4.000000000000000000e+00
3.468563457740364564e-01,-6.898070386875289062e-01,2.940875895014304908e-01,4.000000000000000000e+00
3.078135792987071739e-01,-6.731029278384953463e-01,2.313837108092886563e-01,4.000000000000000000e+00
3.790396357360260593e-01,-6.195781887941276267e-01,3.937253051217890487e-01,4.000000000000000000e+00
4.560425044094954528e-01,-5.099434876374552283e-01,2.434109729182188375e-01,4.000000000000000000e+00
4.524036324986364099e-01,-4.964749443561813358e-01,2.517061309359434618e-01,4.000000000000000000e+00
3.802545335264364557e-01,-5.807651957852534297e-01,3.966760244803942959e-01,4.000000000000000000e+00
3.789502563170167870e-01,-6.193409442305504164e-01,2.637434094642866489e-01,4.000000000000000000e+00
4.508726229682804010e-01,-6.642922048404226176e-01,1.883980215900217248e-01,4.000000000000000000e+00
4.006449505509095954e-01,-7.145445334685790462e-01,4.733514192184766767e-01,4.000000000000000000e+00
3.844899483110547078e-01,-6.912210166605226025e-01,3.166485210685651697e-01,4.000000000000000000e+00
5.110964398348336601e-01,-5.949412566878689024e-01,3.948709405226330516e-01,4.000000000000000000e+00
4.582606548770919441e-01,-5.977786253614784107e-01,3.230148329644780270e-01,4.000000000000000000e+00
4.948906815103351065e-01,-6.509285648785844147e-01,4.725835612041716649e-01,4.000000000000000000e+00
4.631129085018398928e-01,-6.620418670570595854e-01,3.588127209099706283e-01,4.000000000000000000e+00
3.236796520727702187e-01,-6.883931005566024108e-01,3.525319763046423360e-01,4.000000000000000000e+00
3.592427598061099792e-01,-7.071854614692552055e-01,4.138196604426301883e-01,4.000000000000000000e+00
5.024821003159116728e-01,-6.921913129970285183e-01,3.370578192372548076e-01,4.000000000000000000e+00
4.082507005885100959e-01,-6.223204987451956827e-01,3.079169829447630513e-01,4.000000000000000000e+00
4.683794232358931553e-01,-6.315318517870717185e-01,2.128938957322292491e-01,4.000000000000000000e+00
5.215899183856522736e-01,-5.941175066066100019e-01,1.948059489637063157e-01,4.000000000000000000e+00
3.601100808153381849e-01,-6.403148642696705473e-01,3.043449530615467413e-01,4.000000000000000000e+00
3.487054738712942470e-01,-5.947146136343404166e-01,1.944362875480179775e-01,4.000000000000000000e+00
5.674030299643602060e-01,-6.333903685896078439e-01,3.236285520908817603e-01,4.000000000000000000e+00
4.422964349230230630e-01,-5.117969734783822666e-01,2.705433174680743069e-01,4.000000000000000000e+00
3.674411825642769358e-01,-4.762002791007833302e-01,3.137907365257990855e-01,4.000000000000000000e+00
3.507477809933842727e-01,-6.834652318973939433e-01,2.682486110663566126e-01,4.000000000000000000e+00
4.185322520728555484e-01,-8.466353321571594703e-01,4.315972722833139041e-01,4.000000000000000000e+00
4.317660187351828327e-01,-5.599727022888858485e-01,2.373737189347392973e-01,4.000000000000000000e+00
3.877989089088589858e-01,-7.585256728817540983e-01,2.945876296223100543e-01,4.000000000000000000e+00
3.926817797368505336e-01,-4.320437362055823405e-01,3.336504106298723293e-01,4.000000000000000000e+00
5.363359591279142080e-01,-5.730796789217478260e-01,3.307471464367266467e-01,4.000000000000000000e+00
4.500691700402001949e-01,-7.775940027652453734e-01,3.839700727184957030e-01,4.000000000000000000e+00
3.334362344014780710e-01,-6.566691077015868183e-01,4.311467912575972505e-01,4.000000000000000000e+00
5.024960928468922283e-01,-7.012560978757915731e-01,2.981896587420230782e-01,4.000000000000000000e+00
5.440280143240618926e-01,-8.240429465147920407e-01,2.936152459436162099e-01,4.000000000000000000e+00
4.553997761777990316e-01,-5.621647189258516253e-01,3.329792207262496917e-01,4.000000000000000000e+00
4.766733450394361471e-01,-6.974481659955600321e-01,2.899378944988006412e-01,4.000000000000000000e+00
3.668251936132222446e-01,-4.971655771422038850e-01,2.310110557553815003e-01,4.000000000000000000e+00
3.793822625865828635e-01,-7.263285455146430980e-01,3.554708627877034011e-01,4.000000000000000000e+00
3.341889784417340081e-01,-3.757951444564188170e-01,3.149534784702474055e-01,4.000000000000000000e+00
6.145572036616375744e-01,-7.524074503088585830e-01,2.504464034202880107e-01,4.000000000000000000e+00
2.831819919646040296e-01,-4.807653032423619410e-01,3.425555347059508482e-01,4.000000000000000000e+00
3.587521573953853515e-01,-6.379599925865736543e-01,3.452254148466546990e-01,4.000000000000000000e+00
3.764522524235924261e-01,-4.867647955684124561e-01,3.913220754290725467e-01,4.000000000000000000e+00
3.513867444726104794e-01,-5.627422566976751916e-01,2.928691781817701623e-01,4.000000000000000000e+00
4.028415517831187009e-01,-6.429635829444771966e-01,3.866534025741423242e-01,4.000000000000000000e+00
4.115328190441672196e-01,-6.621212495773642903e-01,2.201495529899182846e-01,4.000000000000000000e+00
4.026051682678701282e-01,-6.923048737009745990e-01,2.973028196018047131e-01,4.000000000000000000e+00
3.308027369070694057e-01,-5.514966171417746699e-01,2.017366448790382516e-01,4.000000000000000000e+00
3.969036665090250882e-01,-5.622970113538671155e-01,2.092033292170556169e-01,4.000000000000000000e+00
3.028749158358147731e-01,-6.072610598123133752e-01,3.021221130359192930e-01,4.000000000000000000e+00
3.306033976103783800e-01,-7.453566715423765032e-01,3.850740907390072243e-01,4.000000000000000000e+00
2.476967342100693525e-01,-5.046987934341629067e-01,2.664010878809825456e-01,4.000000000000000000e+00
3.453288309931691891e-01,-6.213446212119396739e-01,4.964381759452006770e-01,4.000000000000000000e+00
2.839117503134048759e-01,-6.812678873067906649e-01,2.807779207704053093e-01,4.000000000000000000e+00
4.431581248647171734e-01,-5.903496929458922349e-01,3.079094879999597634e-01,4.000000000000000000e+00
3.552429469505250514e-01,-6.190596528882778005e-01,3.337366432747289613e-01,4.000000000000000000e+00
4.670433883939412167e-01,-6.147463863764418557e-01,2.226195070346320137e-01,4.000000000000000000e+00
4.496183254679385621e-01,-5.881258728991669571e-01,3.725445684838901705e-01,4.000000000000000000e+00
5.019344950392552462e-01,-7.149663484439161554e-01,3.142795681774731564e-01,4.000000000000000000e+00
3.670349089554365007e-01,-5.785555939836707351e-01,3.342440455962871204e-01,4.000000000000000000e+00
2.006984148417823577e-01,-5.786877458354536818e-01,2.823190345185730976e-01,4.000000000000000000e+00
-8.068866427449548906e-02,2.182389507047688970e-01,6.945694323635309697e-01,5.000000000000000000e+00
6.360241090879156789e-02,1.570213407525481442e-01,5.281778407392035968e-01,5.000000000000000000e+00
-1.294524740834710475e-01,2.206421297887631860e-01,7.074522665635469831e-01,5.000000000000000000e+00
-6.384861416799116063e-02,2.374078793194785708e-01,5.095844546249803653e-01,5.000000000000000000e+00
-1.095516825028141489e-01,1.256083837597442021e-01,7.104388182215868319e-01,5.000000000000000000e+00
-2.381797543834010544e-03,1.234745153788635585e-01,6.628510052595946167e-01,5.000000000000000000e+00
-1.166459392466742684e-01,1.280871261565137975e-01,6.703264311647270102e-01,5.000000000000000000e+00
-5.458962180878673687e-02,1.123650135369800990e-01,7.077884521208738233e-01,5.000000000000000000e+00
-9.797550736207773225e-02,-1.133650555056375797e-02,6.296004892076050297e-01,5.000000000000000000e+00
-6.741028119704305099e-02,1.849197744217357664e-01,6.884831612633830478e-01,5.000000000000000000e+00
-6.956824423058784179e-02,2.333252093112021808e-01,5.028224661896198988e-01,5.000000000000000000e+00
-7.357791004589958606e-02,3.414479856441200445e-01,5.631404956167204157e-01,5.000000000000000000e+00
-1.442381753916814890e-01,2.369837925189841876e-01,7.959021006563092859e-01,5.000000000000000000e+00
