F0,F1,F2,F3,F4,F5
-6.023772588680883500e-01,-6.001041409087297662e-01,-3.144254581370578561e-01,-6.366934453317574238e-01,4.158089372301088105e-01,2.000000000000000000e+00
-5.806817000781098193e-01,-6.759331497356149132e-01,-3.209722107809004354e-01,-8.047305869725080996e-01,2.427173144263313764e-01,2.000000000000000000e+00
-7.027133371146594421e-01,-4.080340082144564007e-01,-2.690965909844013626e-01,-7.134036001849175523e-01,1.939894647762520352e-01,2.000000000000000000e+00
-7.202833523360089307e-01,-6.422439966749999840e-01,-2.429928238541288477e-01,-7.449477511221985759e-01,3.803782082443970536e-01,2.000000000000000000e+00
-5.816620228236829560e-01,-6.371909609096141347e-01,-3.972031964482912736e-01,-7.161256521416891063e-01,3.676972819950408145e-01,2.000000000000000000e+00
-5.326733604054554316e-01,-6.397098975796782216e-01,-4.039518420461452042e-01,-6.059428793991381568e-01,4.003469753845348977e-01,2.000000000000000000e+00
-5.770923718244751477e-01,-6.721589511950718521e-01,-1.584625352382814933e-01,-7.421692113079045861e-01,4.344855809206975561e-01,2.000000000000000000e+00
-5.020209575639604793e-01,-6.152335590296050816e-01,-2.725493273140652817e-01,-6.636673365771948996e-01,3.217447121848032721e-01,2.000000000000000000e+00
-4.789635988297947233e-01,-5.800874240450707431e-01,-3.039164700947877829e-01,-8.962000427048385509e-01,3.099027124717381732e-01,2.000000000000000000e+00
-7.456714312074352868e-01,-6.770410761937583066e-01,-1.953058354638679550e-01,-6.188278372433448915e-01,2.498778105835670060e-01,2.000000000000000000e+00
-5.951280414570447874e-01,-5.343984356311145545e-01,-2.862143165979522674e-01,-6.677206575962854052e-01,3.894755592611270911e-01,2.000000000000000000e+00
-6.136658246501321967e-01,-6.880900621387792127e-01,-3.709389264050205748e-01,-7.290430170172159663e-01,3.682330897527396063e-01,2.000000000000000000e+00
-6.306314364139432582e-01,-6.089333587673170234e-01,-1.900037410915232372e-01,-7.589836214998399999e-01,3.745818814677341901e-01,2.000000000000000000e+00
-6.026791087704129746e-01,-4.780841946221354721e-01,-3.574073436748578247e-01,-5.779470855873799495e-01,3.265155334687785404e-01,2.000000000000000000e+00
-5.705505018597563094e-01,-6.190895723629655789e-01,-4.133837661171397837e-01,-8.090240159393031760e-01,2.753256722304467941e-01,2.000000000000000000e+00
-5.905090796902647821e-01,-5.597322003421656422e-01,-1.724780570087927067e-01,-7.492324756674748620e-01,4.551118993810055469e-01,2.000000000000000000e+00
-5.632804360774288366e-01,-6.363046858255325677e-01,-3.262046128400088452e-01,-7.997133061259129594e-01,2.713073395730965509e-01,2.000000000000000000e+00
-7.035650136063810178e-01,-5.162891112450966880e-01,-3.919674860107919545e-01,-6.002380320331139885e-01,2.496332793544717710e-01,2.000000000000000000e+00
-5.695985142079388330e-01,-5.342844146327114796e-01,-2.031783476827148938e-01,-6.653993550780249455e-01,4.224075869502001979e-01,2.000000000000000000e+00
-6.749578766660089268e-01,-5.863637196024906739e-01,-3.400588374074769438e-01,-7.202939628436020314e-01,2.923576157855118374e-01,2.000000000000000000e+00
-6.170759457791954450e-01,-7.186748719055550128e-01,-2.818040441149903264e-01,-6.012948405246852923e-01,2.695021369256203059e-01,2.000000000000000000e+00
-5.951784634049567257e-01,-4.781772118558677009e-01,-1.951177191380833453e-01,-7.089152696288379962e-01,2.413088102393688983e-01,2.000000000000000000e+00
-5.714213843333089127e-01,-6.789480043960414157e-01,-2.948799484572636742e-01,-7.046998184965146406e-01,2.558533951947871143e-01,2.000000000000000000e+00
-6.260326280437625845e-01,-6.077656973846494726e-01,-3.675861343823548233e-01,-5.907087501189366430e-01,3.950284969736844731e-01,2.000000000000000000e+00
-5.908907682148782925e-01,-7.481429648870046023e-01,-3.755660657852610274e-01,-5.667724209876513486e-01,3.600313408927582337e-01,2.000000000000000000e+00
-5.827212630174469776e-01,-7.357500890523529513e-01,-3.489860262627106913e-01,-6.628134979189965748e-01,3.734746203943276610e-01,2.000000000000000000e+00
-5.873197675854063826e-01,-6.170404841799165263e-01,-3.546837577737990133e-01,-6.423657181894258938e-01,3.057337309853964125e-01,2.000000000000000000e+00
-5.979182600160927175e-01,-5.639165744182779161e-01,-2.685131436315921771e-01,-4.706899492693725207e-01,2.248789511043982892e-01,2.000000000000000000e+00
-6.714426593268645327e-01,-7.403350077305375088e-01,-2.719639794424313917e-01,-5.740599970283509768e-01,4.236747282705195516e-01,2.000000000000000000e+00
-6.687034806657461417e-01,-6.003526372401188915e-01,-2.733827255016380575e-01,-7.653179685825650669e-01,3.295994985148742451e-01,2.000000000000000000e+00
-7.072012456500742505e-01,-5.698570724741373050e-01,-2.800970455332859044e-01,-7.800209209922723819e-01,2.927120144038099503e-01,2.000000000000000000e+00
-5.637972706133272949e-01,-5.930426312736649663e-01,-2.249115673348151545e-01,-9.442661369525969794e-01,2.821803767874244695e-01,2.000000000000000000e+00
-5.772562454131148213e-01,-6.507209974010609299e-01,-3.900273870436010148e-01,-7.486562586115005358e-01,3.766205707728663143e-01,2.000000000000000000e+00
-7.061061563057275947e-01,-5.123406937610609502e-01,-4.045428432075999226e-01,-6.306592649901737735e-01,3.671867264791706109e-01,2.000000000000000000e+00
-5.591779594843564460e-01,-5.891564107112468029e-01,-3.419884836122427108e-01,-7.600647162940715740e-01,3.937382609240966946e-01,2.000000000000000000e+00
-7.588081783963660509e-01,-5.917418184222901223e-01,-2.343107248750057603e-01,-7.705193962754173231e-01,4.398242651657347513e-01,2.000000000000000000e+00
-6.535365099486079021e-01,-6.276783181360289232e-01,-3.756501117965439507e-01,-7.001937110261816644e-01,8.988645828248961744e-02,2.000000000000000000e+00
-4.889707248458994848e-01,-5.940197993561971979e-01,-2.634970588986356166e-01,-7.158513611124679432e-01,2.407234184371606356e-01,2.000000000000000000e+00
-6.151595057684758894e-01,-5.832820763050822199e-01,-2.306978156913004896e-01,-7.702694020672642417e-01,3.972263158158321206e-01,2.000000000000000000e+00
-6.555422246660882468e-01,-5.521453518106886893e-01,-4.050773055845136028e-01,-6.785200835011758747e-01,2.796279854899099138e-01,2.000000000000000000e+00
-5.855854046901679544e-01,-5.495871225500941204e-01,-3.114027385050683883e-01,-8.450458402879461595e-01,3.434153085347007583e-01,2.000000000000000000e+00
-6.285678168396100496e-01,-6.270393705792584038e-01,-3.185789453851587405e-01,-5.500215501395734341e-01,3.319210920798635889e-01,2.000000000000000000e+00
-6.810698073023317978e-01,-6.391080029242600657e-01,-3.632378160614785356e-01,-7.571601827271561280e-01,3.442227440782583692e-01,2.000000000000000000e+00
-5.495988503091681077e-01,-8.189356494791253382e-01,-3.842273054114880293e-01,-7.459417180732010877e-01,3.438082555143113228e-01,2.000000000000000000e+00
-5.702494136939380009e-01,-7.638047535667087384e-01,-4.284165640370008465e-01,-6.368782020924935727e-01,3.851386266177373452e-01,2.000000000000000000e+00
-6.116878063415132072e-01,-7.826302087474187319e-01,-2.840568352108662209e-01,-6.606392046950397834e-01,1.710233827702222764e-01,2.000000000000000000e+00
-5.607211598089245630e-01,-6.318561493827664632e-01,-2.763677671423730442e-01,-7.734710044127193207e-01,3.188487228126655748e-01,2.000000000000000000e+00
-6.199672786437077088e-01,-7.579767149250165037e-01,-2.912937972270782105e-01,-6.257163639474627725e-01,3.441187488976104603e-01,2.000000000000000000e+00
-5.868089780719771831e-01,-6.415173906896243228e-01,-4.716645564125493406e-01,-6.624040267025044226e-01,2.303501213049806151e-01,2.000000000000000000e+00
4.244290284363742005e-01,9.354697079342603194e-01,4.052209573257352093e-01,6.271417603913087557e-01,-6.678883546808158655e-01,3.000000000000000000e+00
3.105224497033842734e-01,7.658064180817450994e-01,4.497804439195746129e-01,6.970754623254996618e-01,-6.256275362268898244e-01,3.000000000000000000e+00
3.434911048143243217e-01,7.190716646626047481e-01,4.596360510407263567e-01,6.916114300813671623e-01,-8.964603778984447935e-01,3.000000000000000000e+00
5.177235725364451868e-01,8.622499683466019471e-01,4.812316904071558543e-01,7.451568368987906421e-01,-8.115683281819177086e-01,3.000000000000000000e+00
5.347249965416976947e-01,6.956357741166753206e-01,5.305209716172022416e-01,6.913204512347186359e-01,-7.387230202040834248e-01,3.000000000000000000e+00
5.068447288597432987e-01,9.178016173375211917e-01,5.916514281494990035e-01,7.718134749315184173e-01,-6.748653043196207735e-01,3.000000000000000000e+00
5.254793599208614774e-01,8.183863294235580454e-01,4.411047655209950902e-01,6.689834846398491353e-01,-8.095292008005602336e-01,3.000000000000000000e+00
3.870641593986371420e-01,6.501715475371855346e-01,5.102789346562586204e-01,7.658164031210568101e-01,-7.228848079569579754e-01,3.000000000000000000e+00
4.660344498323402695e-01,8.755205110232663346e-01,3.926124358940998871e-01,6.881815316484589662e-01,-7.875037100823996106e-01,3.000000000000000000e+00
2.995212270626018136e-01,9.425041682420806088e-01,7.557118009455261465e-01,5.440695631459124826e-01,-7.872446948699625136e-01,3.000000000000000000e+00
4.735660528528745639e-01,7.788378547684551290e-01,3.619788331922125790e-01,6.747005203168666698e-01,-7.234411976120842525e-01,3.000000000000000000e+00
5.775025566787567177e-01,8.924072663935662675e-01,5.393647578575772039e-01,7.831124634418784591e-01,-6.798071507314379369e-01,3.000000000000000000e+00
5.321994987654394826e-01,7.309540606067354007e-01,4.915409309549900740e-01,5.355983546349667446e-01,-8.092517321852187306e-01,3.000000000000000000e+00
2.789077677889038598e-01,7.486896431748435443e-01,4.595977646885195389e-01,6.754915964450178834e-01,-7.612886331235277915e-01,3.000000000000000000e+00
4.403942299292602502e-01,7.644604577513742782e-01,4.021150838830885310e-01,7.586160372234935778e-01,-7.390031154149652171e-01,3.000000000000000000e+00
5.592343078319574889e-01,9.091858432146946445e-01,6.107948233771661739e-01,7.081619201003198638e-01,-8.346069283304182740e-01,3.000000000000000000e+00
4.878298460517540014e-01,7.890640598948645001e-01,6.043719259796755949e-01,6.717755036917623102e-01,-8.072882451448418761e-01,3.000000000000000000e+00
3.725311918511572395e-01,8.870629562370401233e-01,4.828788888682281621e-01,6.465920893753783760e-01,-7.783934268158497760e-01,3.000000000000000000e+00
5.626254033955385703e-01,7.500530678913542859e-01,4.754647657512537373e-01,6.934620011724125233e-01,-8.145385876913591172e-01,3.000000000000000000e+00
5.703922356719760556e-01,7.522181810706226601e-01,3.785954224457898643e-01,7.236182508784055889e-01,-8.367785206600181214e-01,3.000000000000000000e+00
4.822190404215078718e-01,8.726933321413087308e-01,4.778838256174522958e-01,6.575437357242389647e-01,-7.430711866971436708e-01,3.000000000000000000e+00
5.667107488399409920e-01,7.656653829357352725e-01,4.473731124901788592e-01,6.497811707166816220e-01,-7.538928362951036188e-01,3.000000000000000000e+00
6.192480846628083402e-01,6.932769186155460783e-01,4.949072574435396388e-01,6.662603536356052070e-01,-6.930394751061379477e-01,3.000000000000000000e+00
3.272941875690874580e-01,7.505851133964890343e-01,4.615424745671056206e-01,6.601129383584777299e-01,-8.706076659212004243e-01,3.000000000000000000e+00
5.191023911856889050e-01,6.823202703126558522e-01,3.852326689471045063e-01,6.275356732240944257e-01,-5.866917142591752121e-01,3.000000000000000000e+00
5.584424704280013252e-01,8.093623941517105180e-01,5.857703927515059972e-01,6.905413159163283909e-01,-7.795876641161739729e-01,3.000000000000000000e+00
4.423881429886042382e-01,9.530419492349473387e-01,6.977727822546655467e-01,7.109080402683086719e-01,-7.476677202230538333e-01,3.000000000000000000e+00
4.248858749902472698e-01,6.224704132513233512e-01,5.814704808601275365e-01,6.111112513013391423e-01,-8.014791987648746119e-01,3.000000000000000000e+00
5.994686576521018884e-01,5.949538610228486402e-01,5.359200330764697373e-01,5.423985044041851333e-01,-7.533980081106828042e-01,3.000000000000000000e+00
3.880116137987411062e-01,7.847305534357315038e-01,4.739501954365177294e-01,7.468542862670025650e-01,-7.634242763354320838e-01,3.000000000000000000e+00
4.706764900458571543e-01,7.744251523706018325e-01,4.626492961946532256e-01,5.903212568009228445e-01,-7.821567540778131544e-01,3.000000000000000000e+00
5.090641014491062988e-01,8.388357462293581923e-01,5.891786474945053254e-01,6.844938848286360455e-01,-8.196378541214348612e-01,3.000000000000000000e+00
4.187627630908151155e-01,6.804873958692352343e-01,4.963154965357235437e-01,7.019671024674218884e-01,-8.555216166846630887e-01,3.000000000000000000e+00
3.643548765018915225e-01,7.565014498102025087e-01,5.521709880991341191e-01,8.170147529545720433e-01,-7.825257088231414304e-01,3.000000000000000000e+00
4.481968585210405753e-01,7.282761515446797285e-01,5.694655456451707121e-01,6.481828427824211092e-01,-7.735517825086342114e-01,3.000000000000000000e+00
5.247728730284468845e-01,7.444219693266077575e-01,4.966383094139507071e-01,6.798982176297505564e-01,-7.618088885358654805e-01,3.000000000000000000e+00
4.915799287265603112e-01,6.965263386740351281e-01,4.930081828205557515e-01,7.175663729378567446e-01,-8.432417944263567167e-01,3.000000000000000000e+00
4.078289226784249655e-01,8.506343188919905929e-01,5.516128743807658941e-01,6.666801381162682505e-01,-8.255359016373658987e-01,3.000000000000000000e+00
3.666209116372837196e-01,7.879753283381909501e-01,6.498307871590742746e-01,7.336214662806924691e-01,-7.651022449624189647e-01,3.000000000000000000e+00
4.174029075898523233e-01,7.620443668696436079e-01,5.753607846903701084e-01,8.586876699988823525e-01,-8.604687011597471624e-01,3.000000000000000000e+00
3.446956520455450312e-01,9.256351575636018181e-01,4.560960926287508377e-01,7.935205148724384649e-01,-7.730752411548120762e-01,3.000000000000000000e+00
4.728104474947268931e-01,7.385986066922280990e-01,6.966759911229113422e-01,7.286493416267458834e-01,-7.743818892196867587e-01,3.000000000000000000e+00
5.559330486413998074e-01,8.014929836281370346e-01,5.659774449440260202e-01,7.930934111722686142e-01,-9.475582204133689013e-01,3.000000000000000000e+00
4.715671926538632652e-01,8.035517511888270459e-01,4.252421002989217880e-01,7.013130277839230153e-01,-8.084733334506475355e-01,3.000000000000000000e+00
5.450682641404220874e-01,7.239590226659617933e-01,5.023934751039509372e-01,6.653382841775203893e-01,-7.919490891898958163e-01,3.000000000000000000e+00
4.100133315617483509e-01,7.178323343711414672e-01,5.459596367506268644e-01,6.203286462511606869e-01,-8.346452985918615397e-01,3.000000000000000000e+00
4.196348718125507693e-01,8.620887913399593039e-01,3.902498443277227502e-01,7.427178229956290512e-01,-7.930930939994631501e-01,3.000000000000000000e+00
5.623039925732559174e-01,6.763622209103126171e-01,5.006990068212631151e-01,7.029832890200754525e-01,-8.020642157028793351e-01,3.000000000000000000e+00
4.428205332713738840e-01,6.492871131922106631e-01,5.424608276216773550e-01,6.652470907371940134e-01,-7.730841785897354379e-01,3.000000000000000000e+00
3.839410102471187414e-01,7.150009139654999180e-01,5.123709097517676891e-01,7.168323412958232943e-01,-7.984979613010607657e-01,3.000000000000000000e+00
3.002108184253856615e-01,8.097135670345453340e-01,4.267969871032785134e-01,6.780406245788814790e-01,-7.378737306850253752e-01,3.000000000000000000e+00
4.233803273842932646e-01,7.086006194928881063e-01,3.656774628467542865e-01,6.957496381655770001e-01,-7.326006696900185799e-01,3.000000000000000000e+00
5.176087823147568212e-01,6.953887338027270326e-01,4.262132018645812814e-01,6.933505155385932817e-01,-8.249086671028852402e-01,3.000000000000000000e+00
2.860394880215182400e-01,8.505212074421842905e-01,4.552108810048573484e-01,5.893421842930433030e-01,-8.024029218408137432e-01,3.000000000000000000e+00
2.905444278946429093e-01,7.832595676907301296e-01,5.295739342279255357e-01,5.255714212275688357e-01,-8.001297843184846936e-01,3.000000000000000000e+00
5.226750798586995428e-01,6.482442516103275043e-01,5.114702814698632860e-01,6.829688110310515592e-01,-6.593321110387502237e-01,3.000000000000000000e+00
3.449305074101036706e-01,6.425006083407420743e-01,5.240078109133183837e-01,5.912169462107289553e-01,-7.228057792984508012e-01,3.000000000000000000e+00
4.800448787290261810e-01,7.420410319710127878e-01,6.396699351031795988e-01,6.784079161666490831e-01,-9.258649641010849862e-01,3.000000000000000000e+00
3.984780952936712861e-01,7.030635221110783650e-01,5.975971210052202220e-01,6.810460377644432794e-01,-7.872630369234107084e-01,3.000000000000000000e+00
2.990282462722637091e-01,7.939772429927645092e-01,4.620148655507907431e-01,5.697736561988442361e-01,-6.939678081283804367e-01,3.000000000000000000e+00
4.450661624398004612e-01,8.101813027599462647e-01,6.052171787014253290e-01,6.581143172166696864e-01,-9.378869079237101003e-01,3.000000000000000000e+00
2.585882744497239871e-01,7.788583543216788252e-01,5.394447825582414646e-01,6.929077676063701841e-01,-7.767172386194857170e-01,3.000000000000000000e+00
3.578352279692419424e-01,8.323563774625247769e-01,5.060239567926901882e-01,7.734528891886167656e-01,-7.053978655932331421e-01,3.000000000000000000e+00
4.152451518230685923e-01,9.160509700985015602e-01,4.409945802255966774e-01,6.969890637725292271e-01,-7.367977689956072274e-01,3.000000000000000000e+00
4.449874649418931183e-01,9.248096510864012298e-01,4.325572680025309702e-01,6.129209219599022207e-01,-7.037899766539600366e-01,3.000000000000000000e+00
3.605825406100668373e-01,7.307336718405733622e-01,4.161587634059510377e-01,5.626521906392073502e-01,-7.991712111325275369e-01,3.000000000000000000e+00
3.539103656827254918e-01,7.956571316349875245e-01,5.665973583008631076e-01,6.860669257668126075e-01,-6.870937712454042723e-01,3.000000000000000000e+00
4.646434510793744921e-01,7.797712246268061476e-01,4.386051339351743072e-01,5.907355883424723064e-01,-8.024327666833669381e-01,3.000000000000000000e+00
3.697420966697317346e-01,7.594374959869374386e-01,5.439812237287283692e-01,7.122219246029570794e-01,-7.806624652189219082e-01,3.000000000000000000e+00
3.834837890388722581e-01,7.780441447572999936e-01,5.233483323288279365e-01,6.935475717752742630e-01,-8.148488538286393634e-01,3.000000000000000000e+00
6.114497262458620241e-01,7.718835010242423023e-01,4.398872400215569356e-01,5.857801451563370287e-01,-7.125096774565045088e-01,3.000000000000000000e+00
4.529321008010131488e-01,6.769088516959391733e-01,4.596675896682383966e-01,6.613289486441915610e-01,-6.918299206631423059e-01,3.000000000000000000e+00
5.042544491221753189e-01,8.749297199207235476e-01,3.698709588482463895e-01,7.579687493898211725e-01,-8.003544901223833552e-01,3.000000000000000000e+00
4.456126060420145252e-01,7.979906457468339820e-01,5.257373425091734775e-01,5.761873636599684767e-01,-6.662599859758923104e-01,3.000000000000000000e+00
4.333982014128509030e-01,7.883711522309178044e-01,5.760208492850156237e-01,6.421521856398327843e-01,-7.324552311582183117e-01,3.000000000000000000e+00
5.233799603304842840e-01,8.414509959809532980e-01,5.407071318347278499e-01,6.755549133630306402e-01,-8.042559280981571579e-01,3.000000000000000000e+00
3.793733291368425187e-01,7.830320716200578346e-01,5.772483519620099646e-01,7.127822607632174901e-01,-6.417188792133351471e-01,3.000000000000000000e+00
4.874458088072523010e-01,6.896084633482969517e-01,3.602008244427097328e-01,6.775088142855234530e-01,-9.077460995791263310e-01,3.000000000000000000e+00
5.167751756865091028e-01,7.179457243873607064e-01,5.565673579208652022e-01,6.152658658071958886e-01,-8.208270107397664939e-01,3.000000000000000000e+00
3.568037252019755634e-01,7.831803011658499125e-01,5.528514401033496339e-01,7.156873294046344203e-01,-7.101328173345327066e-01,3.000000000000000000e+00
5.594914151031687988e-01,7.572498030199242836e-01,4.602207162882813729e-01,6.233079444198763586e-01,-7.236719734374351676e-01,3.000000000000000000e+00
4.118767023171975294e-01,7.779050448698615616e-01,4.555256161133587334e-01,6.867152710453415798e-01,-8.143157987334056491e-01,3.000000000000000000e+00
4.974422169019926399e-01,7.487561180638949709e-01,5.449199976718644978e-01,7.120952574243603062e-01,-7.240019262375640974e-01,3.000000000000000000e+00
2.730842966040175623e-01,8.247802107736048605e-01,5.337282745072897683e-01,5.701475236391133627e-01,-6.307406195482446742e-01,3.000000000000000000e+00
3.922736182959324358e-01,7.418288205218822595e-01,5.220980372220769272e-01,6.708880704097126557e-01,-7.427455885323495099e-01,3.000000000000000000e+00
4.132486995553219522e-01,8.238630768000521076e-01,4.853724322645978639e-01,6.767959077749743368e-01,-8.470582858741217969e-01,3.000000000000000000e+00
5.773364641210587678e-01,7.766145265465946856e-01,5.072218477228003231e-01,7.038080966097887137e-01,-7.879475727472002866e-01,3.000000000000000000e+00
3.292532145777155583e-01,7.474550916309661286e-01,5.277569426492200177e-01,7.469009494036231711e-01,-7.308826333934593800e-01,3.000000000000000000e+00
4.383697114197229738e-01,8.759813953767252581e-01,4.170356180657172618e-01,6.304473570347080003e-01,-8.441992147246768496e-01,3.000000000000000000e+00
3.468997199439614598e-01,9.718014425655976396e-01,5.431497311230101266e-01,7.142550056837149164e-01,-9.093231095425258204e-01,3.000000000000000000e+00
3.024062010927866528e-01,8.067535250033540661e-01,4.440598941040315162e-01,7.602699519539826145e-01,-7.253369645519134323e-01,3.000000000000000000e+00
3.464956743546195872e-01,8.464837747186985117e-01,4.127121095539612039e-01,7.203079568777351893e-01,-7.456585563095231572e-01,3.000000000000000000e+00
5.745184602285280384e-01,6.589148873094299308e-01,4.698363273855380995e-01,6.886255054576696510e-01,-7.859143064934928091e-01,3.000000000000000000e+00
4.488420856907226475e-01,9.374697183342100004e-01,5.475079827481170724e-01,6.824430630215237992e-01,-7.365785878755086724e-01,3.000000000000000000e+00
3.855739318906021285e-01,8.682916252849426364e-01,4.421918065047892865e-01,5.793983364253479929e-01,-7.840897709397937065e-01,3.000000000000000000e+00
5.147836436471819876e-01,7.651923452455406949e-01,5.231665950245978358e-01,6.038898830551302499e-01,-8.514412279216146962e-01,3.000000000000000000e+00
3.622016060577883390e-01,9.030286391366365573e-01,5.566604490334325916e-01,5.853967211965144246e-01,-6.416162354538327284e-01,3.000000000000000000e+00
3.956902431271400178e-01,7.148371232351098392e-01,5.856849796360790172e-01,7.407596221568518713e-01,-7.936516678382877776e-01,3.000000000000000000e+00
3.340173819002603128e-01,8.636555152257370249e-01,5.412424056396341054e-01,6.449050015454197426e-01,-5.683741856213506694e-01,3.000000000000000000e+00
4.620750889426327168e-01,7.507504670773381683e-01,4.989857059719103316e-01,6.482435686503094097e-01,-7.163299730282890465e-01,3.000000000000000000e+00
5.317675937178343304e-01,7.777056726229091277e-01,4.648652450414579307e-01,7.406363512631279900e-01,-7.131762206396725645e-01,3.000000000000000000e+00
3.901636895106628811e-01,6.039984975165672010e-01,4.204074231354485991e-01,6.570831517892186113e-01,-8.243857965009473432e-01,3.000000000000000000e+00
4.782144839575839246e-01,7.116511411748839278e-01,6.468811402964976809e-01,7.470744427074275107e-01,-6.356522077873639764e-01,3.000000000000000000e+00
4.342558594336111133e-01,8.333031172998746072e-01,5.139283654848528782e-01,6.999487980021871225e-01,-8.006905204628862460e-01,3.000000000000000000e+00
4.685742052632151378e-01,9.645880010472716037e-01,4.964602629850968785e-01,6.306121000209505834e-01,-8.188965887510574193e-01,3.000000000000000000e+00
4.995918922834651221e-01,8.574867906845383692e-01,4.005188087222044668e-01,7.419202098405620616e-01,-8.530955990260640220e-01,3.000000000000000000e+00
4.130087576267158500e-01,8.025871030201410239e-01,5.325596887455632533e-01,6.658281285557247076e-01,-5.916509151518420939e-01,3.000000000000000000e+00
5.928639543968248216e-01,7.089429567748802841e-01,5.533631351643500951e-01,6.908562083682613375e-01,-6.641864881350008076e-01,3.000000000000000000e+00
5.575975083273615462e-01,6.888296100633892749e-01,3.571077820589575458e-01,5.096675671067174562e-01,-8.378412462411530814e-01,3.000000000000000000e+00
4.645222026269427706e-01,7.406795572099947877e-01,6.735142239816134246e-01,7.346260555943686654e-01,-6.580188941952588300e-01,3.000000000000000000e+00
4.429114166702757815e-01,7.528352820276770219e-01,3.818608347735443775e-01,6.501744126183131023e-01,-7.653566932731976635e-01,3.000000000000000000e+00
5.300215310101135113e-01,8.741910211453550739e-01,6.636898730372815525e-01,7.363421417663970070e-01,-7.873059512762322631e-01,3.000000000000000000e+00
5.326666467852136932e-01,8.299900036259508784e-01,6.156439434854886761e-01,7.200472924858210000e-01,-9.497874811068783840e-01,3.000000000000000000e+00
4.331776319817422505e-01,7.586887943491361641e-01,4.831161645882960931e-01,5.598690677436750640e-01,-7.050557851881794624e-01,3.000000000000000000e+00
3.782372241186428563e-01,7.669827454618747264e-01,5.246734094097846857e-01,6.501269074146971416e-01,-7.190259294049262673e-01,3.000000000000000000e+00
5.162553928193814867e-01,8.044852170199380259e-01,4.676657604077449903e-01,6.267657461261564311e-01,-7.331537313360939612e-01,3.000000000000000000e+00
3.744868453301238853e-01,8.163054882988520777e-01,6.478779604827322736e-01,6.648112514374594495e-01,-6.912851629525176289e-01,3.000000000000000000e+00
5.095985369827715772e-01,7.693452802778222299e-01,5.977644800479851028e-01,5.979211504840751257e-01,-7.477897723143005493e-01,3.000000000000000000e+00
5.805300588774248149e-01,7.981309834167600314e-01,5.933350705976743189e-01,7.733861618557350548e-01,-7.009398016827470546e-01,3.000000000000000000e+00
4.910965036441146125e-01,7.246413117079520960e-01,5.366380317642454045e-01,6.011347525892785093e-01,-8.282471363512905471e-01,3.000000000000000000e+00
4.036207491003440673e-01,8.352920645768392438e-01,6.254349802982410722e-01,5.091440658663193286e-01,-8.324522952309876267e-01,3.000000000000000000e+00
6.236144001462859965e-01,7.422313300099810940e-01,4.211558231146015352e-01,6.762576127938911830e-01,-7.394160585790948703e-01,3.000000000000000000e+00
4.633224149096837885e-01,8.611529670689640481e-01,3.917914264551136116e-01,7.342286589148546705e-01,-7.057078547620455611e-01,3.000000000000000000e+00
5.310763173587340624e-01,8.145522700908115477e-01,4.488451185331371329e-01,5.888626498343770832e-01,-8.091576883624056471e-01,3.000000000000000000e+00
3.886003013147377727e-01,6.999711234905604540e-01,5.353043531343470995e-01,6.576998673887014535e-01,-9.065850532425008268e-01,3.000000000000000000e+00
4.708219829259719935e-01,8.241926020927906604e-01,4.772777197500317481e-01,6.441422884890100065e-01,-7.140442441157260900e-01,3.000000000000000000e+00
4.369396525234550133e-01,8.137906816368605245e-01,3.815833220687827043e-01,8.339771315736429491e-01,-8.135197994316473169e-01,3.000000000000000000e+00
4.697701868108313250e-01,7.635216427615502122e-01,5.802594361718469429e-01,7.602564099412350007e-01,-6.612927038950360270e-01,3.000000000000000000e+00
5.942759209183438029e-01,7.409334124212633155e-01,5.335177189624945582e-01,6.879192656043648935e-01,-7.286875675825025267e-01,3.000000000000000000e+00
2.547452928869517463e-01,8.683432254666700878e-01,6.279998115929763536e-01,6.070104887950762418e-01,-6.733754564430607381e-01,3.000000000000000000e+00
3.093676131657799866e-01,6.956366071286675945e-01,4.593718749241543220e-01,6.487947789418603284e-01,-7.248185889906648693e-01,3.000000000000000000e+00
5.781563110079656065e-01,9.159733276679300484e-01,5.969075203791918138e-01,7.114515875176835591e-01,-7.648075259331629239e-01,3.000000000000000000e+00
3.828719500671781129e-01,8.299001884618156799e-01,4.977796496118264691e-01,7.540908823059605526e-01,-7.292674661049015628e-01,3.000000000000000000e+00
3.822356038199211659e-01,8.553794919235195859e-01,4.062940558004743408e-01,6.573763898484794588e-01,-6.610230219278933061e-01,3.000000000000000000e+00
5.068138516047427933e-01,8.468131396604177130e-01,4.184426563687686507e-01,7.334087242648947846e-01,-8.805647001982744859e-01,3.000000000000000000e+00
3.376976668898347689e-01,6.974057470693786343e-01,5.795994960380932426e-01,7.364708207263619411e-01,-7.179447814173431919e-01,3.000000000000000000e+00
4.608236638425146081e-01,8.156249929727859005e-01,6.005002581982203935e-01,6.034286852357525488e-01,-7.999435970466046708e-01,3.000000000000000000e+00
3.092318094363060155e-01,8.996107322154682784e-01,3.076073159700156712e-01,6.797461032828413519e-01,-7.115938752150989810e-01,3.000000000000000000e+00
5.676800438222148193e-01,7.930683807921363737e-01,5.797323313286414370e-01,7.221752163053042350e-01,-8.195384546647189739e-01,3.000000000000000000e+00
6.050524396652228187e-01,8.698337761965214687e-01,4.779843170555405640e-01,6.713565520151467680e-01,-6.798079034567441337e-01,3.000000000000000000e+00
